,Glacier ID,Latitude,Longitude,Glacier Form,Mean Elevation,Minimum Elevation,Maximum Elevation,Glacier Area,Mean Width,Mean Length,Maximum Length,Average_temp,Topographic Map Year
54870,CN5Y641G0054,35.452,80.749,5.0,5800.0,5620.0,6080.0,0.21,0.3,0.7,0.7,6.471166666666666,1976.0
54871,CN5Y641G0055,35.449,80.785,1.0,5880.0,4882.0,6785.0,200.02,8.9,22.6,23.6,6.471166666666666,1976.0
54872,CN5Y641G0056,35.446,80.711,4.0,6080.0,5880.0,6378.0,0.3,0.3,0.9,1.0,6.471166666666666,1976.0
54873,CN5Y641G0057,35.453,80.717,4.0,5940.0,5740.0,6240.0,0.3,0.4,0.8,0.8,6.471166666666666,1976.0
54874,CN5Y641G0058,35.459,80.72,4.0,6000.0,5700.0,6348.0,0.51,0.6,0.9,1.0,6.471166666666666,1976.0
54875,CN5Y641G0059,35.466,80.723,4.0,6000.0,5760.0,6314.0,0.35,0.4,0.8,0.8,6.471166666666666,1976.0
54876,CN5Y641G0060,35.491,80.716,4.0,6120.0,5840.0,6468.0,0.53,0.5,1.1,1.3,6.471166666666666,1976.0
54877,CN5Y641G0061,35.497,80.721,4.0,5920.0,5680.0,6260.0,1.73,0.9,2.0,2.2,6.471166666666666,1976.0
54878,CN5Y641G0062,35.51,80.731,4.0,6000.0,5600.0,6220.0,1.19,0.6,1.9,2.1,6.471166666666666,1976.0
54879,CN5Y641G0063,35.52,80.744,5.0,5700.0,5640.0,5900.0,0.18,0.3,0.6,0.6,6.471166666666666,1976.0
54880,CN5Y641G0064,35.521,80.734,4.0,5840.0,5280.0,6318.0,1.46,0.5,2.8,3.0,6.471166666666666,1976.0
54881,CN5Y641G0065,35.529,80.726,4.0,5820.0,5450.0,6280.0,1.62,0.7,2.2,2.3,6.471166666666666,1976.0
54882,CN5Y641G0066,35.552,80.731,3.0,5840.0,5480.0,6400.0,6.0,1.1,5.7,5.8,6.471166666666666,1976.0
54883,CN5Y641G0067,35.53,80.697,4.0,5900.0,5580.0,6300.0,0.74,0.7,1.1,1.3,6.471166666666666,1976.0
54884,CN5Y641G0068,35.51,80.654,1.0,5960.0,5140.0,6532.0,125.86,5.9,21.4,21.9,6.471166666666666,1976.0
54885,CN5Y641G0069,35.521,80.674,4.0,5960.0,5720.0,6290.0,0.27,0.3,0.9,0.9,6.471166666666666,1976.0
54886,CN5Y641G0070,35.52,80.665,4.0,5800.0,5760.0,6040.0,0.26,0.4,0.6,0.6,6.471166666666666,1976.0
54887,CN5Y641G0071,35.544,80.629,4.0,5920.0,5700.0,6240.0,2.0,0.8,2.5,2.7,6.471166666666666,1976.0
54888,CN5Y641G0072,35.569,80.647,4.0,5940.0,5635.0,6314.0,3.25,1.0,3.4,3.6,6.471166666666666,1976.0
54889,CN5Y641G0073,35.564,80.629,4.0,5940.0,5760.0,6220.0,1.17,0.7,1.8,2.0,6.471166666666666,1976.0
54890,CN5Y641G0074,35.574,80.659,4.0,6000.0,5840.0,6236.0,0.43,0.5,0.9,0.9,6.471166666666666,1976.0
54891,CN5Y641G0075,35.596,80.719,5.0,5680.0,5600.0,5860.0,0.15,0.4,0.4,0.4,6.471166666666666,1976.0
54892,CN5Y641G0076,35.599,80.712,4.0,5660.0,5500.0,5920.0,0.38,0.5,0.8,0.8,6.471166666666666,1976.0
54893,CN5Y641G0077,35.6,80.706,5.0,5780.0,5560.0,6078.0,0.21,0.2,0.9,0.9,6.471166666666666,1976.0
54894,CN5Y641G0078,35.604,80.701,5.0,5700.0,5580.0,5890.0,0.18,0.4,0.5,0.5,6.471166666666666,1976.0
54895,CN5Y641G0079,35.594,80.702,5.0,5860.0,5720.0,6078.0,0.17,0.3,0.5,0.5,6.471166666666666,1976.0
54896,CN5Y641G0080,35.592,80.697,5.0,5640.0,5440.0,5940.0,0.32,0.4,0.9,0.9,6.471166666666666,1976.0
54897,CN5Y641G0081,35.587,80.684,4.0,5620.0,5400.0,5920.0,1.37,0.9,1.5,1.7,6.471166666666666,1976.0
54898,CN5Y641G0082,35.596,80.675,5.0,5840.0,5700.0,6056.0,0.13,0.3,0.5,0.5,6.471166666666666,1976.0
54899,CN5Y641G0083,35.598,80.671,4.0,5760.0,5580.0,6040.0,0.28,0.4,0.7,0.7,6.471166666666666,1976.0
54900,CN5Y641G0084,35.582,80.661,4.0,5800.0,5440.0,6236.0,2.17,1.1,2.0,2.1,6.471166666666666,1976.0
54901,CN5Y641G0085,35.602,80.659,4.0,5800.0,5450.0,6304.0,5.2,1.5,3.4,3.8,6.471166666666666,1976.0
54902,CN5Y641G0086,35.596,80.628,4.0,5720.0,5580.0,5940.0,0.39,0.4,0.9,1.0,6.471166666666666,1976.0
54903,CN5Y641G0087,35.589,80.621,4.0,5740.0,5580.0,6000.0,0.31,0.3,0.9,0.9,6.471166666666666,1976.0
54904,CN5Y641G0088,35.595,80.63,4.0,5860.0,5470.0,6382.0,5.4,1.4,4.0,4.1,6.471166666666666,1976.0
54905,CN5Y641G0089,35.59,80.596,4.0,5800.0,5600.0,6120.0,0.78,0.8,1.0,1.2,6.471166666666666,1976.0
54906,CN5Y641G0090,35.6,80.598,4.0,5720.0,5610.0,5900.0,0.5,0.6,0.9,1.0,6.471166666666666,1976.0
54907,CN5Y641G0091,35.609,80.593,4.0,5820.0,5560.0,6200.0,0.65,0.4,1.8,1.9,6.471166666666666,1976.0
54908,CN5Y641G0092,35.62,80.605,4.0,5740.0,5580.0,6000.0,0.26,0.4,0.6,0.6,6.471166666666666,1976.0
54909,CN5Y641G0093,35.647,80.685,5.0,5800.0,5760.0,5920.0,0.21,0.5,0.4,0.5,6.471166666666666,1976.0
54910,CN5Y641G0094,35.646,80.711,5.0,5740.0,5660.0,5880.0,0.17,0.3,0.5,0.5,6.471166666666666,1976.0
54911,CN5Y641G0095,35.646,80.731,4.0,5880.0,5690.0,6160.0,0.52,0.6,0.9,1.0,6.471166666666666,1976.0
54912,CN5Y641G0096,35.641,80.749,4.0,5920.0,5630.0,6290.0,0.8,0.7,1.2,1.4,6.471166666666666,1976.0
54913,CN5Y641G0097,35.634,80.75,5.0,5940.0,5840.0,6120.0,0.16,0.4,0.4,0.5,6.471166666666666,1976.0
54914,CN5Y641G0098,35.64,80.766,4.0,5960.0,5680.0,6320.0,1.19,0.9,1.4,1.4,6.471166666666666,1976.0
54915,CN5Y641G0099,35.634,80.774,4.0,5900.0,5620.0,6280.0,0.67,0.6,1.2,1.4,6.471166666666666,1976.0
54916,CN5Y641G0100,35.638,80.792,4.0,5900.0,5560.0,6282.0,1.7,1.0,1.7,1.9,6.471166666666666,1976.0
54917,CN5Y641G0101,35.628,80.8,4.0,5860.0,5580.0,6220.0,0.56,0.5,1.1,1.3,6.471166666666666,1976.0
54918,CN5Y641G0102,35.628,80.814,4.0,6040.0,5840.0,6351.0,0.48,0.6,0.8,0.9,6.471166666666666,1976.0
54919,CN5Y641G0103,35.628,80.823,4.0,5860.0,5440.0,6351.0,0.83,0.5,1.6,1.8,6.471166666666666,1976.0
54920,CN5Y641G0104,35.631,80.84,4.0,5760.0,5400.0,6200.0,0.74,0.6,1.3,1.5,6.471166666666666,1976.0
54921,CN5Y641G0105,35.642,80.844,4.0,5700.0,5360.0,6120.0,1.2,0.5,2.5,2.7,6.471166666666666,1976.0
54922,CN5Y641G0106,35.65,80.839,4.0,5900.0,5700.0,6192.0,0.39,0.4,0.9,1.0,6.471166666666666,1976.0
54923,CN5Y641G0107,35.646,80.882,4.0,5720.0,5400.0,6120.0,0.78,0.9,0.9,1.0,6.471166666666666,1976.0
54924,CN5Y641G0108,35.654,80.904,4.0,5700.0,5400.0,6080.0,0.67,0.7,1.0,1.2,6.471166666666666,1976.0
54925,CN5Y641G0109,35.66,80.899,4.0,5740.0,5430.0,6120.0,1.01,0.6,1.8,1.9,6.471166666666666,1976.0
54926,CN5Y641G0110,35.665,80.922,5.0,5540.0,5440.0,5720.0,0.17,0.4,0.4,0.5,6.471166666666666,1976.0
54927,CN5Y641G0111,35.667,80.918,5.0,5580.0,5440.0,5760.0,0.12,0.3,0.4,0.5,6.471166666666666,1976.0
54928,CN5Y641G0112,35.669,80.913,4.0,5640.0,5400.0,5960.0,0.34,0.4,0.8,0.8,6.471166666666666,1976.0
54929,CN5Y641G0113,35.673,80.908,4.0,5660.0,5360.0,6052.0,0.56,0.6,1.0,1.1,6.471166666666666,1976.0
54930,CN5Y641H0001,35.679,80.907,5.0,5400.0,5300.0,5600.0,0.15,0.4,0.4,0.4,6.471166666666666,1976.0
54931,CN5Y641H0002,35.675,80.903,4.0,5580.0,5260.0,6000.0,0.32,0.3,1.0,1.1,6.471166666666666,1976.0
54932,CN5Y641H0003,35.674,80.898,4.0,5600.0,5200.0,6052.0,0.84,0.6,1.4,1.5,6.471166666666666,1976.0
54933,CN5Y641H0004,35.67,80.892,4.0,5600.0,5280.0,6000.0,0.47,0.5,1.0,1.2,6.471166666666666,1976.0
54934,CN5Y641H0005,35.663,80.891,5.0,5720.0,5480.0,6040.0,0.18,0.3,0.7,0.7,6.471166666666666,1976.0
54935,CN5Y641H0006,35.658,80.883,4.0,5540.0,5060.0,6120.0,2.29,0.9,2.5,2.7,6.471166666666666,1976.0
54936,CN5Y641H0007,35.667,80.867,4.0,5520.0,5160.0,5980.0,0.68,0.6,1.1,1.3,6.471166666666666,1976.0
54937,CN5Y641H0008,35.663,80.861,5.0,5540.0,5350.0,5800.0,0.12,0.2,0.5,0.6,6.471166666666666,1976.0
54938,CN5Y641H0009,35.663,80.853,4.0,5600.0,5180.0,6090.0,1.28,0.9,1.5,1.7,6.471166666666666,1976.0
54939,CN5Y641H0010,35.664,80.842,4.0,5620.0,5280.0,6160.0,1.37,0.5,2.6,2.8,6.471166666666666,1976.0
54940,CN5Y641H0011,35.786,80.887,4.0,5620.0,5320.0,6000.0,0.43,0.5,0.9,1.0,6.471166666666666,1976.0
54941,CN5Y641H0012,35.79,80.882,4.0,5620.0,5320.0,6000.0,0.4,0.4,0.9,0.9,6.471166666666666,1976.0
54942,CN5Y641H0013,35.786,80.878,4.0,5640.0,5320.0,6046.0,0.48,0.5,1.0,1.1,6.471166666666666,1976.0
54943,CN5Y641H0014,35.66,80.832,4.0,5640.0,5220.0,6160.0,1.54,0.8,2.0,2.2,6.471166666666666,1976.0
54944,CN5Y641H0015,35.656,80.834,2.0,5720.0,4990.0,6351.0,4.89,1.0,4.9,5.1,6.471166666666666,1976.0
54945,CN5Y641H0016,35.649,80.804,4.0,5500.0,4960.0,6080.0,1.36,0.5,2.8,3.0,6.471166666666666,1976.0
54946,CN5Y641H0017,35.657,80.79,4.0,5640.0,5100.0,6282.0,1.58,0.5,3.0,3.1,6.471166666666666,1976.0
54947,CN5Y641H0018,35.657,80.782,4.0,5720.0,5340.0,6200.0,0.9,0.6,1.6,1.9,6.471166666666666,1976.0
54948,CN5Y641H0019,35.669,80.779,5.0,5440.0,5360.0,5600.0,0.23,0.4,0.6,0.7,6.471166666666666,1976.0
54949,CN5Y641H0020,35.663,80.773,4.0,5600.0,5300.0,5960.0,0.49,0.5,0.9,1.1,6.471166666666666,1976.0
54950,CN5Y641H0021,35.67,80.773,4.0,5540.0,5120.0,6282.0,3.02,0.9,3.3,3.5,6.471166666666666,1976.0
54951,CN5Y641H0022,35.66,80.754,4.0,5500.0,5240.0,5840.0,0.45,0.6,0.8,1.0,6.471166666666666,1976.0
54952,CN5Y641H0023,35.654,80.746,4.0,5700.0,5160.0,6290.0,1.84,0.7,2.7,2.9,6.471166666666666,1976.0
54953,CN5Y641H0024,35.653,80.733,4.0,5700.0,5280.0,6162.0,1.1,0.6,2.0,2.1,6.471166666666666,1976.0
54954,CN5Y641H0025,35.655,80.723,5.0,5540.0,5300.0,5880.0,0.23,0.3,0.8,1.0,6.471166666666666,1976.0
54955,CN5Y641H0026,35.653,80.718,5.0,5640.0,5480.0,5880.0,0.15,0.2,0.7,0.7,6.471166666666666,1976.0
54956,CN5Y641H0027,35.653,80.711,4.0,5520.0,5240.0,5880.0,0.53,0.5,1.1,1.3,6.471166666666666,1976.0
54957,CN5Y641H0028,35.66,80.692,5.0,5500.0,5400.0,5700.0,0.14,0.4,0.4,0.5,6.471166666666666,1976.0
54958,CN5Y641H0029,35.656,80.682,4.0,5600.0,5400.0,5840.0,0.48,0.6,0.8,0.9,6.471166666666666,1976.0
54959,CN5Y641H0030,35.66,80.674,4.0,5600.0,5400.0,5840.0,0.34,0.3,1.0,1.1,6.471166666666666,1976.0
54960,CN5Y641H0031,35.665,80.664,4.0,5640.0,5460.0,5900.0,0.3,0.4,0.8,0.8,6.471166666666666,1976.0
54961,CN5Y641H0032,35.699,80.663,4.0,5760.0,5600.0,6000.0,0.35,0.4,0.8,0.8,6.471166666666666,1976.0
54962,CN5Y641H0033,35.71,80.715,5.0,5500.0,5400.0,5680.0,0.12,0.3,0.4,0.4,6.471166666666666,1976.0
54963,CN5Y641H0034,35.71,80.71,4.0,5500.0,5300.0,5800.0,0.55,0.6,0.9,0.9,6.471166666666666,1976.0
54964,CN5Y641H0035,35.711,80.703,4.0,5620.0,5320.0,6020.0,0.55,0.5,1.1,1.3,6.471166666666666,1976.0
54965,CN5Y641H0036,35.765,80.727,5.0,5600.0,5520.0,5780.0,0.21,0.5,0.4,0.4,6.471166666666666,1976.0
54966,CN5Y641H0037,35.77,80.719,5.0,5560.0,5480.0,5734.0,0.17,0.4,0.4,0.5,6.471166666666666,1976.0
54967,CN5Y641H0038,35.715,80.692,4.0,5640.0,5200.0,6154.0,1.16,0.5,2.3,2.4,6.471166666666666,1976.0
54968,CN5Y641H0039,35.711,80.681,4.0,5560.0,5180.0,6040.0,0.88,0.6,1.4,1.6,6.471166666666666,1976.0
54969,CN5Y641H0040,35.707,80.666,4.0,5600.0,5230.0,6000.0,0.99,0.6,1.7,1.9,6.471166666666666,1976.0
54970,CN5Y641H0041,35.705,80.656,4.0,5600.0,5230.0,6010.0,1.03,0.7,1.5,1.7,6.471166666666666,1976.0
54971,CN5Y641H0042,35.718,80.644,4.0,5600.0,5200.0,6040.0,0.94,0.7,1.4,1.6,6.471166666666666,1976.0
54972,CN5Y641H0043,35.722,80.637,4.0,5700.0,5330.0,6100.0,0.8,0.6,1.3,1.5,6.471166666666666,1976.0
54973,CN5Y641H0044,35.725,80.633,5.0,5720.0,5560.0,5960.0,0.18,0.3,0.7,0.7,6.471166666666666,1976.0
54974,CN5Y641H0045,35.729,80.633,5.0,5660.0,5440.0,5960.0,0.16,0.2,0.8,0.8,6.471166666666666,1976.0
54975,CN5Y641H0046,35.736,80.635,4.0,5720.0,5400.0,6120.0,0.41,0.3,1.5,1.5,6.471166666666666,1976.0
54976,CN5Y641H0047,35.778,80.645,4.0,5500.0,5280.0,5772.0,0.29,0.4,0.8,0.8,6.471166666666666,1976.0
54977,CN5Y641H0048,35.736,80.624,4.0,5600.0,5280.0,6008.0,0.65,0.5,1.2,1.2,6.471166666666666,1976.0
54978,CN5Y641H0049,35.731,80.621,5.0,5700.0,5540.0,5940.0,0.21,0.4,0.6,0.6,6.471166666666666,1976.0
54979,CN5Y641H0050,35.727,80.612,5.0,5640.0,5560.0,5820.0,0.17,0.3,0.5,0.5,6.471166666666666,1976.0
54980,CN5Y641H0051,35.722,80.627,4.0,5800.0,5540.0,6100.0,0.36,0.4,1.0,1.0,6.471166666666666,1976.0
54981,CN5Y641H0052,35.674,80.65,4.0,5700.0,5430.0,6028.0,0.95,0.5,1.8,2.0,6.471166666666666,1976.0
54982,CN5Y641H0053,35.671,80.644,5.0,5740.0,5560.0,6000.0,0.2,0.3,0.6,0.6,6.471166666666666,1976.0
54983,CN5Y641H0054,35.663,80.63,4.0,5660.0,5480.0,5920.0,0.64,0.7,0.9,1.0,6.471166666666666,1976.0
54984,CN5Y641H0055,35.662,80.616,4.0,5640.0,5440.0,5930.0,0.83,0.9,0.9,1.1,6.471166666666666,1976.0
54985,CN5Y641H0056,35.662,80.608,5.0,5720.0,5600.0,5940.0,0.25,0.5,0.5,0.5,6.471166666666666,1976.0
54986,CN5Y641H0057,35.667,80.603,5.0,5620.0,5520.0,5800.0,0.16,0.3,0.5,0.5,6.471166666666666,1976.0
54987,CN5Y641H0058,35.637,80.592,4.0,5700.0,5560.0,5880.0,0.35,0.5,0.7,0.7,6.471166666666666,1976.0
54988,CN5Y641H0059,35.632,80.584,4.0,5680.0,5440.0,6000.0,0.56,0.5,1.2,1.4,6.471166666666666,1976.0
54989,CN5Y641H0060,35.626,80.587,4.0,5820.0,5680.0,6057.0,0.29,0.4,0.7,0.7,6.471166666666666,1976.0
54990,CN5Y641H0061,35.613,80.579,4.0,5820.0,5680.0,6300.0,2.86,1.1,2.5,2.7,6.471166666666666,1976.0
54991,CN5Y641H0062,35.614,80.563,4.0,5740.0,5440.0,6120.0,1.29,0.9,1.4,1.6,6.471166666666666,1976.0
54992,CN5Y641H0063,35.598,80.578,4.0,5960.0,5660.0,6300.0,1.11,0.6,2.0,2.2,6.471166666666666,1976.0
54993,CN5Y641H0064,35.584,80.579,4.0,5940.0,5600.0,6382.0,2.66,1.0,2.8,3.0,6.471166666666666,1976.0
54994,CN5Y641H0065,35.569,80.578,4.0,5800.0,5660.0,5972.0,0.51,2.2,1.2,1.3,6.471166666666666,1976.0
54995,CN5Y641H0066,35.566,80.593,4.0,5940.0,5760.0,6220.0,1.24,0.8,1.6,1.8,6.471166666666666,1976.0
54996,CN5Y641H0067,35.561,80.591,2.0,6000.0,5277.0,6440.0,41.67,2.8,15.1,15.1,6.471166666666666,1976.0
54997,CN5Y641H0068,35.578,80.561,4.0,5920.0,5620.0,6320.0,3.55,1.7,2.1,2.3,6.471166666666666,1976.0
54998,CN5Y641H0069,35.561,80.53,5.0,5780.0,5720.0,5920.0,0.17,0.6,0.3,0.3,6.471166666666666,1976.0
54999,CN5Y641H0070,35.554,80.528,4.0,5740.0,5660.0,5920.0,0.33,0.4,0.8,0.8,6.471166666666666,1976.0
55000,CN5Y641H0071,35.545,80.534,4.0,5920.0,5570.0,6320.0,2.45,0.9,2.8,3.0,6.471166666666666,1976.0
55001,CN5Y641H0072,35.526,80.537,5.0,5840.0,5800.0,5970.0,0.22,0.3,0.7,0.7,6.471166666666666,1976.0
55002,CN5Y641H0073,35.514,80.541,4.0,5960.0,5850.0,6120.0,0.52,0.7,0.8,0.8,6.471166666666666,1976.0
55003,CN5Y641H0074,35.549,80.487,1.0,5880.0,5120.0,6522.0,131.78,8.6,15.4,18.5,6.471166666666666,1976.0
55004,CN5Y641H0075,35.547,80.498,4.0,5840.0,5620.0,6126.0,0.78,0.8,1.0,1.1,6.471166666666666,1976.0
55005,CN5Y641H0076,35.554,80.495,5.0,5700.0,5580.0,5920.0,0.22,0.4,0.6,0.6,6.471166666666666,1976.0
55006,CN5Y641H0077,35.551,80.49,5.0,5760.0,5580.0,6031.0,0.19,0.2,0.8,0.8,6.471166666666666,1976.0
55007,CN5Y641H0078,35.543,80.486,4.0,5840.0,5520.0,6190.0,1.85,0.8,2.2,2.4,6.471166666666666,1976.0
55008,CN5Y641H0079,35.543,80.476,4.0,5760.0,5590.0,6030.0,0.33,0.4,0.8,0.8,6.471166666666666,1976.0
55009,CN5Y641H0080,35.574,80.448,5.0,5660.0,5540.0,5760.0,0.08,0.3,0.3,0.3,6.471166666666666,1976.0
55010,CN5Y641H0081,35.572,80.441,4.0,5620.0,5470.0,5840.0,0.46,0.6,0.8,0.8,6.471166666666666,1976.0
55011,CN5Y641H0082,35.573,80.427,4.0,5740.0,5460.0,6080.0,1.37,0.7,1.9,2.0,6.471166666666666,1976.0
55012,CN5Y641H0083,35.573,80.422,5.0,5760.0,5620.0,5960.0,0.13,0.2,0.7,0.7,6.471166666666666,1976.0
55013,CN5Y641H0084,35.562,80.412,4.0,5740.0,5460.0,6081.0,2.05,0.9,2.4,2.6,6.471166666666666,1976.0
55014,CN5Y641H0085,35.566,80.405,7.0,5860.0,5580.0,6244.0,0.71,0.6,1.1,1.2,6.471166666666666,1976.0
55015,CN5Y641H0086,35.57,80.394,4.0,5820.0,5440.0,6244.0,2.44,1.1,2.2,2.4,6.471166666666666,1976.0
55016,CN5Y641H0087,35.581,80.386,4.0,5720.0,5510.0,6000.0,0.67,0.7,1.0,1.2,6.471166666666666,1976.0
55017,CN5Y641H0088,35.598,80.393,7.0,5700.0,5540.0,5930.0,0.68,0.8,0.9,1.1,6.471166666666666,1976.0
55018,CN5Y641H0089,35.656,80.428,5.0,5820.0,5770.0,5930.0,0.12,0.6,2.0,0.3,6.471166666666666,1976.0
55019,CN5Y641H0090,35.673,80.429,5.0,5740.0,5640.0,5880.0,0.1,0.2,0.5,0.5,6.471166666666666,1976.0
55020,CN5Y641H0091,35.677,80.423,4.0,5840.0,5640.0,6080.0,0.34,0.4,0.8,0.8,6.471166666666666,1976.0
55021,CN5Y641H0092,35.681,80.419,4.0,5900.0,5700.0,6160.0,0.39,0.4,0.9,0.9,6.471166666666666,1976.0
55022,CN5Y641H0093,35.686,80.416,4.0,6060.0,5780.0,6393.0,0.34,0.4,0.8,0.9,6.471166666666666,1976.0
55023,CN5Y641H0094,35.693,80.419,4.0,6060.0,5800.0,6393.0,0.56,0.6,0.9,0.9,6.471166666666666,1976.0
55024,CN5Y641H0095,35.7,80.425,4.0,6000.0,5660.0,6416.0,1.32,0.7,1.8,2.0,6.471166666666666,1976.0
55025,CN5Y641H0096,35.702,80.434,4.0,6020.0,5760.0,6380.0,0.33,0.3,1.0,1.2,6.471166666666666,1976.0
55026,CN5Y641H0097,35.701,80.444,4.0,6040.0,5630.0,6537.0,1.38,0.7,2.0,2.2,6.471166666666666,1976.0
55027,CN5Y641H0098,35.702,80.453,5.0,6100.0,5960.0,6280.0,0.1,0.2,0.4,0.5,6.471166666666666,1976.0
55028,CN5Y641H0099,35.702,80.464,5.0,5860.0,5680.0,6080.0,0.24,0.5,0.5,0.5,6.471166666666666,1976.0
55029,CN5Y641H0100,35.709,80.461,4.0,6020.0,5540.0,6537.0,1.55,0.8,1.9,2.1,6.471166666666666,1976.0
55030,CN5Y641H0101,35.714,80.46,5.0,6000.0,5780.0,6280.0,0.11,0.1,0.8,0.8,6.471166666666666,1976.0
55031,CN5Y641H0102,35.723,80.462,4.0,6000.0,5510.0,6548.0,1.51,0.8,1.9,2.1,6.471166666666666,1976.0
55032,CN5Y641H0103,35.732,80.465,4.0,6060.0,5720.0,6454.0,1.11,0.9,1.3,1.5,6.471166666666666,1976.0
55033,CN5Y641H0104,35.734,80.474,4.0,5980.0,5540.0,6504.0,1.85,0.7,2.6,2.8,6.471166666666666,1976.0
55034,CN5Y641H0105,35.735,80.481,5.0,6100.0,5920.0,6320.0,0.11,0.2,0.6,0.6,6.471166666666666,1976.0
55035,CN5Y641H0106,35.731,80.484,5.0,6060.0,5880.0,6320.0,0.18,0.2,0.8,0.8,6.471166666666666,1976.0
55036,CN5Y641H0107,35.73,80.491,4.0,5940.0,5740.0,6200.0,0.39,0.4,0.9,1.0,6.471166666666666,1976.0
55037,CN5Y641H0108,35.73,80.5,5.0,5900.0,5820.0,6020.0,0.1,0.3,0.3,0.3,6.471166666666666,1976.0
55038,CN5Y641H0109,35.738,80.498,4.0,5880.0,5400.0,6431.0,2.24,0.8,2.9,3.1,6.471166666666666,1976.0
55039,CN5Y641H0110,35.743,80.503,4.0,5960.0,5760.0,6190.0,0.31,0.4,0.7,0.7,6.471166666666666,1976.0
55040,CN5Y641H0111,35.747,80.514,4.0,5940.0,5760.0,6190.0,0.3,0.5,0.6,0.6,6.471166666666666,1976.0
55041,CN5Y641H0112,35.754,80.524,4.0,5880.0,5520.0,6346.0,0.98,0.6,1.6,1.8,6.471166666666666,1976.0
55042,CN5Y641H0113,35.758,80.535,4.0,6000.0,5760.0,6346.0,0.33,0.4,0.9,0.9,6.471166666666666,1976.0
55043,CN5Y641H0114,35.761,80.548,5.0,5820.0,5640.0,6040.0,0.2,0.4,0.5,0.5,6.471166666666666,1976.0
55044,CN5Y641H0115,35.765,80.542,4.0,5880.0,5480.0,6346.0,1.26,0.7,1.9,2.1,6.471166666666666,1976.0
55045,CN5Y641H0116,35.771,80.537,5.0,5820.0,5660.0,6040.0,0.22,0.4,0.5,0.6,6.471166666666666,1976.0
55046,CN5Y641H0117,35.784,80.54,5.0,5820.0,5640.0,6032.0,0.23,0.4,0.6,0.6,6.471166666666666,1976.0
55047,CN5Y641H0118,35.804,80.569,5.0,5920.0,5720.0,6200.0,0.17,0.3,0.6,0.6,6.471166666666666,1976.0
55048,CN5Y641H0119,35.806,80.566,5.0,5940.0,5720.0,6268.0,0.21,0.3,0.7,0.7,6.471166666666666,1976.0
55049,CN5Y641H0120,35.813,80.58,4.0,5820.0,5520.0,6200.0,0.31,0.3,0.9,1.0,6.471166666666666,1976.0
55050,CN5Y641H0121,35.818,80.577,4.0,5900.0,5550.0,6288.0,0.46,0.4,1.1,1.3,6.471166666666666,1976.0
55051,CN5Y641H0122,35.824,80.59,5.0,5520.0,5400.0,5740.0,0.11,0.3,0.4,0.4,6.471166666666666,1976.0
55052,CN5Y641H0123,35.827,80.584,5.0,5560.0,5400.0,5800.0,0.1,0.2,0.5,0.5,6.471166666666666,1976.0
55053,CN5Y641H0124,35.827,80.58,5.0,5700.0,5540.0,5954.0,0.17,0.3,0.5,0.5,6.471166666666666,1976.0
55054,CN5Y641I0001,35.818,80.568,4.0,5700.0,5200.0,6288.0,0.44,0.6,0.8,0.9,6.814416666666667,1972.0
55055,CN5Y641I0002,35.81,80.562,4.0,5780.0,5420.0,6200.0,0.37,0.5,0.7,0.8,6.814416666666667,1972.0
55056,CN5Y641I0003,35.794,80.544,4.0,5520.0,5320.0,5820.0,0.29,0.4,0.7,0.8,6.814416666666667,1972.0
55057,CN5Y641I0004,35.776,80.534,5.0,5780.0,5680.0,5940.0,0.05,0.2,0.3,0.4,6.814416666666667,1972.0
55058,CN5Y641I0005,35.772,80.52,2.0,5680.0,5340.0,6504.0,10.27,1.9,5.5,6.5,6.814416666666667,1972.0
55059,CN5Y641I0006,35.782,80.5,3.0,5600.0,5230.0,6420.0,3.71,0.7,5.6,5.8,6.814416666666667,1972.0
55060,CN5Y641I0007,35.789,80.49,2.0,5800.0,5220.0,6694.0,7.09,0.9,7.6,9.0,6.814416666666667,1972.0
55061,CN5Y641I0008,35.784,80.481,4.0,5960.0,5670.0,6320.0,0.67,0.4,1.5,1.6,6.814416666666667,1972.0
55062,CN5Y641I0009,35.812,80.495,4.0,6000.0,5220.0,6562.0,5.46,1.4,4.0,5.0,6.814416666666667,1972.0
55063,CN5Y641I0010,35.805,80.503,5.0,5720.0,5480.0,6162.0,0.38,0.4,0.9,1.0,6.814416666666667,1972.0
55064,CN5Y641I0011,35.809,80.503,4.0,5680.0,5300.0,6162.0,1.06,0.4,2.5,2.6,6.814416666666667,1972.0
55065,CN5Y641I0012,35.82,80.499,4.0,5840.0,5260.0,6454.0,1.29,0.6,2.3,2.4,6.814416666666667,1972.0
55066,CN5Y641I0013,35.831,80.499,4.0,5680.0,5150.0,6320.0,1.38,0.6,2.2,2.4,6.814416666666667,1972.0
55067,CN5Y641I0014,35.835,80.493,5.0,5720.0,5590.0,5920.0,0.09,0.2,0.4,0.4,6.814416666666667,1972.0
55068,CN5Y641I0015,35.842,80.496,5.0,5620.0,5440.0,5870.0,0.07,0.1,0.5,0.5,6.814416666666667,1972.0
55069,CN5Y641I0016,35.845,80.492,4.0,5520.0,5200.0,5934.0,0.47,0.5,0.9,1.0,6.814416666666667,1972.0
55070,CN5Y641I0017,35.849,80.486,5.0,5680.0,5610.0,5820.0,0.05,0.3,0.2,0.2,6.814416666666667,1972.0
